11,10781,4.0
11,12403,4.0
11,535,4.0
11,70435,5.0
11,4995,4.0
11,4327,2.0
11,188161,5.0
11,75,3.0
11,11544,3.0
11,254470,3.0
11,70436,1.0
12,13475,3.0
12,10761,4.0
12,9257,5.0
12,238,5.0
12,9023,4.0
12,146198,4.0
12,300673,3.0
12,524,4.0
12,10734,4.0
12,12279,3.0
12,772,3.0
12,216015,5.0
12,82990,5.0
12,9833,2.0
12,313922,4.0
12,43947,4.0
12,2667,3.0
12,1735,5.0
12,10014,1.0
12,8961,5.0
12,186,3.0
12,8688,3.0
12,65754,3.0
12,1726,4.0
12,14164,4.0
12,87428,3.0
12,25376,3.0
12,1493,5.0
12,19912,4.0
12,81796,3.0
12,22971,3.0
12,36648,4.0
12,8681,3.0
12,271969,1.0
12,9894,4.0
12,328387,5.0
12,8619,5.0
12,4944,3.0
12,9433,4.0
12,10030,3.0
12,11007,4.0
12,239563,3.0
12,12437,4.0
12,4234,2.0
12,816,3.0
12,334,5.0
13,388,2.0
13,50647,3.0
13,2011,4.0
13,671,5.0
13,550,4.0
13,10138,3.0
13,10674,3.0
13,239563,3.0
13,745,3.0
13,44943,5.0
13,451,4.0
13,19959,5.0
13,1624,4.0
13,9923,4.0
13,8741,4.0
13,512,4.0
13,699,3.0
13,82654,3.0
13,218778,1.0
13,23629,4.0
13,4638,4.0
13,1813,3.0
13,1621,3.0
13,76341,4.0
13,9614,3.0
13,270487,3.0
13,711,5.0
13,667,4.0
13,17332,4.0
13,35056,4.0
13,42684,4.0
13,277216,3.0
13,326,4.0
13,105864,4.0
13,9392,4.0
13,345,3.0
13,14,3.0
13,10200,5.0
13,9621,3.0
13,266396,4.0
13,10185,3.0
14,159824,2.0
14,17654,4.0
14,409,4.0
14,44912,4.0
14,10357,4.0
14,8871,4.0
14,75656,4.0
14,10982,1.0
14,26388,4.0
14,198185,5.0
14,97630,5.0
14,6957,5.0
14,5902,3.0
14,54138,2.0
14,10774,3.0
14,10147,3.0
14,272693,5.0
14,756,3.0
14,188207,4.0
14,3082,4.0
14,153518,3.0
14,2196,2.0
14,23398,4.0
14,75,4.0
14,111190,4.0
14,203833,4.0
14,228150,3.0
14,10139,4.0
15,782,4.0
15,11544,3.0
15,256917,3.0
15,81188,4.0
15,12090,3.0
15,18239,5.0
15,579,4.0
15,11260,3.0
15,582,4.0
15,500,4.0
15,147773,3.0
15,94329,3.0
15,49040,3.0
15,28178,4.0
15,587,4.0
15,254473,4.0
15,4584,4.0
15,585,4.0
15,1685,3.0
15,59678,2.0
15,8976,3.0
15,9792,4.0
15,12,2.0
15,10201,4.0
15,152747,3.0
15,533,4.0
15,36586,5.0
15,79,4.0
15,1402,5.0
15,158015,4.0
15,9023,4.0
15,12107,5.0
15,68724,3.0
15,27022,3.0
15,68722,4.0
15,6415,3.0
15,9535,4.0
15,303858,5.0
15,8337,4.0
15,105,3.0
15,71469,3.0
16,1103,4.0
16,77875,2.0
16,274167,4.0
16,9894,5.0
16,109410,1.0
16,943,4.0
16,82702,4.0
16,769,3.0
16,270303,3.0
16,10764,5.0
16,215,5.0
16,8329,4.0
16,345,4.0
16,619,4.0
16,3172,4.0
16,1701,4.0
16,68737,4.0
16,788,1.0
16,112949,5.0
16,8913,4.0
16,616,4.0
16,9896,5.0
17,4133,4.0
17,9003,4.0
17,2207,4.0
17,22947,3.0
17,312221,4.0
17,2085,4.0
17,7512,4.0
17,154,5.0
17,50014,3.0
17,76617,3.0
17,9387,2.0
17,1844,3.0
17,8961,5.0
17,9762,2.0
17,104,4.0
17,1927,4.0
17,37950,5.0
17,77016,4.0
17,11770,4.0
17,120,4.0
17,70981,4.0
17,21208,3.0
17,4011,3.0
17,9946,5.0
17,72710,2.0
17,112949,5.0
17,9896,4.0
17,392,5.0
17,86825,4.0
17,9667,4.0
17,11113,3.0
17,1955,4.0
17,239678,3.0
17,10567,2.0
17,710,5.0
17,8373,3.0
17,5176,3.0
17,8916,4.0
17,43949,5.0
17,6520,4.0
17,711,3.0
17,138832,3.0
17,7347,4.0
17,172,4.0
18,675,3.0
18,8840,4.0
18,190859,3.0
18,222936,4.0
18,7326,3.0
18,10559,4.0
18,9342,3.0
18,194,3.0
18,85,4.0
18,106646,3.0
18,9381,5.0
18,801,4.0
18,1645,3.0
18,250546,4.0
18,18785,3.0
18,72113,3.0
18,10198,3.0
18,707,3.0
18,332567,3.0
18,284,4.0
18,11619,3.0
18,71859,4.0
18,9313,3.0
18,264656,3.0
18,23759,5.0
18,36670,3.0
18,33,3.0
18,13809,3.0
18,96721,4.0
18,9620,5.0
18,657,5.0
18,294272,3.0
18,296096,3.0
18,10048,4.0
18,2907,1.0
18,9362,4.0
18,98357,3.0
18,41283,5.0
18,72976,4.0
18,122,4.0
19,120467,3.0
19,37137,2.0
19,8487,1.0
19,329833,5.0
19,101299,5.0
19,9360,1.0
19,10022,4.0
19,755,3.0
19,176,3.0
19,86834,3.0
19,10131,4.0
19,72545,5.0
19,10024,5.0
19,157354,3.0
19,9362,2.0
19,266856,3.0
19,41216,4.0
19,1878,3.0
19,271969,3.0
19,557,4.0
19,255343,4.0
19,116,4.0
19,74,5.0
19,25376,4.0
19,62213,5.0
19,1250,3.0
19,44214,4.0
19,3597,4.0
20,4349,1.0
20,11529,3.0
20,44896,4.0
20,612,4.0
20,33909,5.0
20,4614,5.0
20,3509,4.0
20,10673,3.0
20,9535,3.0
20,2698,3.0
20,201,3.0
20,2024,5.0
20,107846,3.0
20,228165,4.0
20,44943,3.0
20,671,4.0
20,1265,4.0
20,1547,4.0
20,58224,3.0
20,794,5.0
20,13090,4.0
20,75900,4.0
20,4234,3.0
20,13523,4.0
20,76,4.0
20,323677,5.0
20,9992,2.0
20,19908,5.0
20,307081,4.0
20,75,5.0
20,154,5.0
20,928,3.0
20,1667,3.0
20,1491,5.0
20,10377,2.0
20,227783,3.0
20,281957,5.0
20,90,4.0
20,644,4.0
20,10358,4.0
21,68726,5.0
21,8224,4.0
21,28,2.0
21,9486,3.0
21,116711,3.0
21,4256,1.0
21,431,4.0
21,72571,3.0
21,43593,2.0
21,68812,3.0
21,881,4.0
21,4147,3.0
21,11202,4.0
21,8909,4.0
21,11024,5.0
21,10096,5.0
21,179,4.0
21,226857,3.0
21,44912,3.0
21,11866,5.0
21,492,1.0
21,77875,5.0
21,47933,4.0
21,194,5.0
21,1891,2.0
21,96,2.0
21,239571,5.0
21,7518,3.0
22,11918,4.0
22,1903,5.0
22,17979,4.0
22,293660,4.0
22,301351,3.0
22,10022,3.0
22,214,3.0
22,137321,4.0
22,2112,4.0
22,8859,5.0
22,49026,1.0
22,9963,3.0
22,137094,3.0
22,77866,3.0
22,302699,4.0
22,619,4.0
22,854,4.0
22,9647,3.0
22,10782,4.0
22,184,2.0
22,15373,4.0
22,225565,5.0
22,8358,4.0
22,1995,1.0
22,1907,4.0
22,9618,3.0
22,455,3.0
22,76492,4.0
22,9550,3.0
23,28355,3.0
23,3050,3.0
23,10229,4.0
23,87567,3.0
23,8195,4.0
23,588,5.0
23,169,4.0
23,36586,4.0
23,93456,3.0
23,47933,4.0
23,4442,3.0
23,5966,4.0
23,8681,1.0
23,10530,4.0
23,19912,1.0
23,118340,3.0
23,41513,3.0
23,8009,4.0
23,1688,1.0
23,67913,3.0
23,8271,5.0
23,266396,4.0
23,243940,3.0
23,40805,2.0
23,10200,4.0
23,4584,4.0
23,83542,5.0
23,14873,5.0
23,42188,1.0
23,132344,5.0
23,1369,5.0
23,670,3.0
23,33,5.0
23,13836,3.0
23,74,4.0
23,222936,4.0
23,2977,4.0
23,756,4.0
23,10545,5.0
24,140823,4.0
24,9952,1.0
24,1865,4.0
24,8536,1.0
24,325133,2.0
24,44214,4.0
24,9593,4.0
24,5876,1.0
24,10398,4.0
24,920,5.0
24,273895,4.0
24,64686,3.0
24,71,5.0
24,2493,3.0
24,7347,4.0
24,8960,4.0
24,1271,4.0
24,22971,3.0
24,769,5.0
24,85350,4.0
24,9880,5.0
24,11770,1.0
24,59965,4.0
24,70436,4.0
24,604,5.0
24,9890,3.0
24,13811,4.0
24,73,4.0
24,8488,3.0
24,9495,4.0
24,2642,4.0
24,12133,3.0
24,49051,4.0
24,36670,5.0
24,149,5.0
24,241554,5.0
24,19585,2.0
24,380,5.0
24,5559,4.0
24,11322,4.0
24,33217,4.0
24,109451,4.0
24,124459,3.0
25,46705,2.0
25,8814,5.0
25,9472,4.0
25,138843,5.0
25,242095,3.0
25,8656,4.0
25,2619,4.0
25,34813,4.0
25,9614,4.0
25,25376,5.0
25,261023,3.0
25,4970,3.0
25,256274,3.0
25,87827,4.0
25,131634,3.0
25,9427,4.0
25,1246,4.0
25,9675,4.0
25,16290,4.0
25,37950,5.0
25,228150,5.0
25,44826,2.0
25,3683,3.0
25,768,4.0
25,8054,2.0
25,71,4.0
25,10066,4.0
25,2770,5.0
25,9433,4.0
25,295964,4.0
25,34806,5.0
25,65754,4.0
25,11544,3.0
25,60308,3.0
25,7484,5.0
25,70436,4.0
25,14836,5.0
25,9759,4.0
25,226486,5.0
25,9631,4.0
25,1970,1.0
25,157847,3.0
25,302156,1.0
25,165,5.0
25,188927,5.0
25,943,3.0
25,75638,3.0
26,121,3.0
26,42297,3.0
26,166424,1.0
26,204922,3.0
26,296098,1.0
26,9454,5.0
26,93456,5.0
26,34647,5.0
26,9737,5.0
26,298,4.0
26,51052,5.0
26,1624,4.0
26,152,3.0
26,296,4.0
26,11439,4.0
26,8681,3.0
26,2133,2.0
26,1429,5.0
26,921,5.0
26,13510,2.0
26,290595,3.0
26,184346,4.0
26,670,4.0
26,76492,4.0
26,54138,4.0
26,74643,3.0
26,179144,4.0
26,9600,2.0
26,12279,3.0
26,1251,4.0
26,1865,4.0
26,522,5.0
26,8967,5.0
26,9802,3.0
26,136835,5.0
26,52520,4.0
26,473,3.0
26,745,5.0
26,64685,3.0
26,8054,4.0
26,6978,4.0
26,10661,4.0
26,271969,2.0
26,559,4.0
26,19265,5.0
27,11778,4.0
27,8007,3.0
27,40805,4.0
27,85,4.0
27,6477,5.0
27,243940,3.0
27,156022,3.0
27,414,3.0
27,167,1.0
27,70074,4.0
27,2503,5.0
27,77,4.0
27,228967,1.0
27,97020,3.0
27,10048,5.0
27,7978,3.0
27,87827,4.0
27,256274,4.0
27,157386,3.0
27,473,4.0
27,628,4.0
27,13,4.0
27,8467,4.0
27,116149,3.0
27,18405,3.0
27,58151,3.0
27,255343,3.0
27,11007,3.0
27,2112,4.0
27,497,3.0
27,65086,4.0
27,10483,5.0
27,605,2.0
27,188927,3.0
27,162,3.0
27,1685,3.0
27,77883,3.0
27,12100,5.0
27,97430,4.0
27,2977,2.0
27,9016,4.0
27,1272,4.0
27,226486,5.0
28,6479,3.0
28,12573,5.0
28,4513,5.0
28,10024,3.0
28,810,3.0
28,40807,4.0
28,1852,4.0
28,19585,4.0
28,18487,4.0
28,77016,4.0
28,2309,2.0
28,4970,3.0
28,289,1.0
28,10003,4.0
28,6068,3.0
28,1954,2.0
28,2454,3.0
28,5876,3.0
28,9890,3.0
28,10137,5.0
28,1262,4.0
28,613,4.0
28,14442,3.0
28,27578,3.0
28,57201,4.0
28,168530,4.0
28,10331,2.0
28,10048,2.0
28,201,4.0
28,9408,4.0
28,4953,4.0
28,1642,1.0
28,241239,3.0
28,10198,2.0
28,100402,1.0
28,953,3.0
28,72571,4.0
28,9675,3.0
29,96721,5.0
29,840,3.0
29,41210,4.0
29,39513,4.0
29,44833,4.0
29,316727,5.0
29,13809,4.0
29,88794,5.0
29,109428,4.0
29,266856,4.0
29,19898,4.0
29,14306,4.0
29,294272,5.0
29,5236,5.0
29,82990,4.0
29,440,4.0
29,50014,4.0
29,71,4.0
29,14139,3.0
29,192141,3.0
29,10731,2.0
29,710,4.0
29,792,4.0
29,1268,4.0
29,80271,4.0
29,679,4.0
29,16869,4.0
29,8999,3.0
29,10024,2.0
29,11282,4.0
29,8967,4.0
29,9571,3.0
29,254473,3.0
29,58233,5.0
29,12797,4.0
30,8645,3.0
30,6964,3.0
30,59962,5.0
30,76617,4.0
30,563,2.0
30,13475,3.0
30,1537,3.0
30,4512,4.0
30,10398,5.0
30,4566,3.0
30,51540,3.0
30,16290,4.0
30,10781,3.0
30,2123,5.0
30,8869,3.0
30,9437,5.0
30,120467,4.0
30,163,4.0
30,34813,4.0
30,950,4.0
31,2756,4.0
31,602,3.0
31,9906,3.0
31,296,4.0
31,23759,3.0
31,25196,3.0
31,13811,3.0
31,4566,3.0
31,524,4.0
31,19908,4.0
31,24021,4.0
31,9932,4.0
31,671,4.0
31,470,3.0
31,223702,4.0
31,2252,4.0
31,454,2.0
31,9381,3.0
31,1574,4.0
31,77883,3.0
31,59440,3.0
31,11397,2.0
31,12133,3.0
31,65759,1.0
31,287948,4.0
31,8055,2.0
32,82690,3.0
32,9279,1.0
32,10204,4.0
32,14411,3.0
32,8619,3.0
32,157386,4.0
32,245,3.0
32,9427,5.0
32,1669,5.0
32,9388,3.0
32,177572,5.0
32,24,3.0
32,37786,4.0
32,709,4.0
32,314,5.0
32,1402,3.0
32,19913,4.0
32,5966,4.0
32,630,4.0
32,699,4.0
32,11,4.0
32,609,3.0
32,710,4.0
32,57800,4.0
32,1924,1.0
32,14337,4.0
32,9342,4.0
32,12133,4.0
32,227156,5.0
32,41446,3.0
32,59860,2.0
32,1995,4.0
32,10719,4.0
32,49517,5.0
32,37950,3.0
32,68724,3.0
32,640,3.0
32,277685,3.0
32,76640,4.0
32,9890,3.0
32,10588,5.0
32,18501,1.0
32,161,3.0
32,254128,4.0
32,4912,5.0
32,64328,5.0
33,59,4.0
33,12429,3.0
33,146239,4.0
33,238,4.0
33,109410,4.0
33,1636,2.0
33,39514,4.0
33,270946,4.0
33,316152,5.0
33,138697,3.0
33,65,2.0
33,76203,2.0
33,525,4.0
33,1892,3.0
33,23169,3.0
33,33909,4.0
33,10895,4.0
33,72571,5.0
33,10202,3.0
33,342521,5.0
33,1246,3.0
33,1688,5.0
33,238636,3.0
33,38317,4.0
33,257211,5.0
33,256591,4.0
33,44264,2.0
33,752,5.0
33,50456,2.0
33,109414,4.0
33,9923,4.0
33,764,3.0
33,11618,5.0
34,920,3.0
34,70670,3.0
34,82702,4.0
34,107,4.0
34,9433,4.0
34,1954,3.0
34,8698,3.0
34,11397,5.0
34,4011,4.0
34,8077,4.0
34,137094,3.0
34,278927,4.0
34,254904,2.0
34,7191,3.0
34,862,3.0
34,23827,3.0
34,45317,5.0
34,17654,2.0
34,8204,4.0
34,290595,1.0
34,76203,3.0
34,153,4.0
34,2135,4.0
34,25,5.0
34,300673,3.0
34,60304,5.0
34,7512,1.0
34,2142,4.0
34,276907,4.0
34,6466,5.0
34,10501,5.0
34,86829,4.0
34,8835,3.0
34,9381,4.0
34,181283,3.0
34,13053,4.0
34,39013,3.0
35,50546,4.0
35,157847,3.0
35,82690,4.0
35,816,3.0
35,37710,3.0
35,264644,4.0
35,10386,4.0
35,19265,1.0
35,2652,4.0
35,170,4.0
35,581,2.0
35,1164,4.0
35,205775,3.0
35,10014,3.0
35,6947,5.0
35,59108,4.0
35,127585,4.0
35,8292,5.0
35,2900,3.0
35,16614,4.0
35,5175,4.0
35,36647,4.0
35,14574,4.0
35,840,4.0
35,32657,3.0
35,192102,4.0
35,77877,1.0
35,10865,3.0
35,72105,5.0
35,1368,3.0
35,622,4.0
35,77459,4.0
36,376659,3.0
36,141,4.0
36,33,4.0
36,238603,4.0
36,39513,3.0
36,139038,5.0
36,3635,5.0
36,1735,3.0
36,22832,5.0
36,2395,1.0
36,328111,3.0
36,2662,3.0
36,9408,2.0
36,1271,5.0
36,1903,3.0
36,157350,5.0
36,265208,4.0
36,184315,3.0
36,3981,2.0
36,228967,4.0
36,6068,4.0
36,1428,5.0
36,9552,3.0
36,1948,5.0
36,409,3.0
36,304410,5.0
36,51162,4.0
36,8338,3.0
36,9741,1.0
36,43539,1.0
36,1090,3.0
36,864,5.0
36,1642,4.0
36,28178,5.0
36,50837,5.0
36,277216,2.0
36,203,5.0
36,2110,4.0
36,325133,5.0
36,9486,4.0
36,8055,4.0
36,710,4.0
36,74465,4.0
37,10996,3.0
37,49517,4.0
37,152532,4.0
37,147773,5.0
37,291870,5.0
37,1685,4.0
37,12163,4.0
37,86331,5.0
37,109445,4.0
37,34653,5.0
37,646,4.0
37,123553,4.0
37,277,4.0
37,4442,4.0
37,82654,2.0
37,2085,3.0
37,188161,4.0
37,2698,4.0
37,12244,3.0
37,2123,3.0
37,59860,5.0
37,1850,3.0
37,170687,2.0
37,76285,5.0
37,146239,4.0
37,50837,4.0
37,9476,4.0
37,96721,4.0
37,2501,4.0
37,1562,3.0
37,562,5.0
37,254128,3.0
38,380,4.0
38,9869,3.0
38,9341,3.0
38,158852,4.0
38,77987,4.0
38,13389,3.0
38,9600,3.0
38,11619,5.0
38,88794,1.0
38,302156,4.0
38,18240,3.0
38,11113,3.0
38,1584,3.0
38,10637,3.0
38,473,4.0
38,119283,2.0
38,106747,5.0
38,500,4.0
38,38317,3.0
38,41733,4.0
38,7459,4.0
38,8469,3.0
38,46503,3.0
38,2043,5.0
38,75,4.0
38,152737,4.0
38,77016,4.0
38,12100,5.0
38,223702,3.0
38,329833,4.0
38,8681,4.0
38,22825,3.0
38,164457,4.0
38,72710,3.0
38,51052,5.0
39,608,5.0
39,9593,3.0
39,764,3.0
39,1573,3.0
39,136797,4.0
39,49521,3.0
39,39514,4.0
39,187017,1.0
39,199373,3.0
39,4108,3.0
39,10590,5.0
39,80321,4.0
39,124459,3.0
39,7445,3.0
39,9884,4.0
39,668,5.0
39,640,5.0
39,165,4.0
39,279,5.0
39,97430,1.0
39,9552,5.0
39,1018,5.0
39,1360,4.0
39,9576,3.0
39,52520,5.0
40,1639,4.0
40,300673,5.0
40,861,5.0
40,60304,4.0
40,96721,4.0
40,563,3.0
40,8916,2.0
40,9693,3.0
40,130150,5.0
40,7214,3.0
40,37165,3.0
40,318846,3.0
40,7364,4.0
40,152601,5.0
40,1701,4.0
40,25376,3.0
40,943,4.0
40,8810,4.0
40,59859,4.0
40,8643,4.0
40,111,3.0
40,944,3.0
40,153,3.0
40,146,4.0
40,87825,5.0
40,879,2.0
40,44639,5.0
40,254,5.0
40,2355,4.0
40,1360,3.0
40,254128,4.0
40,9884,3.0
41,9894,5.0
41,8643,4.0
41,44833,1.0
41,47933,5.0
41,13523,4.0
41,3597,5.0
41,41216,4.0
41,2255,3.0
41,87101,3.0
41,64689,3.0
41,34647,4.0
41,10428,4.0
41,1246,3.0
41,1598,3.0
41,107,4.0
41,109410,3.0
41,9804,4.0
41,323677,4.0
41,334074,4.0
41,597,3.0
41,794,3.0
41,4232,2.0
41,9800,3.0
41,65086,3.0
41,84892,4.0
41,12096,5.0
41,81005,1.0
41,285,3.0
41,11007,3.0
41,268238,4.0
41,11836,5.0
41,257344,3.0
41,10024,5.0
41,1646,5.0
41,2289,3.0
41,11321,4.0
41,22798,1.0
41,69,2.0
41,46529,4.0
41,87502,4.0
41,411,3.0
41,14442,3.0
41,11023,3.0
41,11072,3.0
42,206647,3.0
42,9884,5.0
42,9437,5.0
42,873,1.0
42,44264,3.0
42,9357,4.0
42,105864,3.0
42,78,3.0
42,38745,3.0
42,7459,4.0
42,2502,5.0
42,8077,4.0
42,9335,5.0
42,117,3.0
42,9036,4.0
42,7552,4.0
42,18,3.0
42,41439,5.0
42,188927,3.0
42,1124,3.0
42,817,3.0
42,46738,3.0
42,9691,5.0
42,196867,3.0
42,9869,4.0
43,10585,4.0
43,321741,4.0
43,393,3.0
43,9016,3.0
43,14442,4.0
43,207,1.0
43,80321,3.0
43,13460,4.0
43,80585,5.0
43,9992,3.0
43,296,3.0
43,9952,4.0
43,50456,3.0
43,11551,3.0
43,74534,3.0
43,328111,5.0
43,746,3.0
43,34647,4.0
43,5966,3.0
43,35690,4.0
43,17431,4.0
43,9355,4.0
43,29427,4.0
43,2059,4.0
43,11635,5.0
43,297761,4.0
43,9600,4.0
43,26390,1.0
43,10025,5.0
43,6538,1.0
43,2832,3.0
43,10559,1.0
43,9919,5.0
43,14574,5.0
43,68734,3.0
43,37735,3.0
43,72207,3.0
43,1246,2.0
43,619,4.0
43,139038,3.0
43,9029,3.0
43,8999,3.0
43,72113,5.0
43,53182,5.0
43,2022,3.0
43,2043,2.0
43,249164,4.0
43,73,3.0
44,642,3.0
44,61791,4.0
44,1995,3.0
44,862,4.0
44,152601,5.0
44,158852,4.0
44,608,5.0
44,10313,3.0
44,7443,4.0
44,3034,2.0
44,5503,5.0
44,1685,5.0
44,8202,1.0
44,1538,4.0
44,22971,1.0
44,9384,5.0
44,264644,1.0
44,2770,3.0
44,9361,4.0
44,232672,2.0
44,110415,3.0
44,4824,5.0
44,11551,5.0
44,9444,3.0
44,33217,4.0
44,6282,4.0
44,9894,4.0
44,258509,4.0
44,10045,2.0
44,35056,2.0
45,14160,5.0
45,22804,4.0
45,65,3.0
45,304410,5.0
45,22,4.0
45,9374,4.0
45,13183,3.0
45,435,5.0
45,1584,4.0
45,8338,4.0
45,5123,4.0
45,256961,3.0
45,59961,4.0
45,57214,5.0
45,408,5.0
45,51162,2.0
45,198184,4.0
45,11917,3.0
45,37799,5.0
45,5528,4.0
45,953,3.0
45,9919,4.0
45,138832,4.0
45,157353,5.0
45,8326,2.0
45,9273,4.0
45,132363,4.0
45,955,4.0
45,9360,5.0
45,32823,4.0
